7 5
2.4
25.097 3.355 2.584 9.820 3.836
17.703 9.087 1.586 13.367 20.152
3.594 31.135 18.269 0.234 7.779
18.551 14.224 3.040 7.425 13.871
5.036 6.609 1.503 6.626 6.205
9.514 4.057 14.696 8.235 5.668
4.608 19.196 6.400 17.663 0.126
4.833 2.364 12.684 21.762 8.586
12.747 3.922 10.040 6.165 15.736
2.641 14.661 8.943 4.108 3.662
5.509 8.134 22.919 11.610 12.825
5.062 2.106 0.783 3.551 7.037
2.025 6.614 8.975 6.180 7.883
9.089 12.263 16.065 22.285 7.371
11.808 28.744 16.629 10.960 5.628
4.029 3.337 31.061 8.911 5.645
0.008 2.964 17.139 9.895 0.933
5.935 4.828 6.956 5.747 1.766
10.335 1.183 11.645 14.297 0.008
1.877 15.750 3.750 3.118 14.118
15.065 22.885 1.233 12.021 1.958
6.097 6.556 8.311 9.700 7.395
20.059 10.176 7.732 20.158 1.152
17.930 2.843 5.527 6.228 10.644
12.279 5.400 8.649 1.262 9.887
2.146 2.654 4.667 3.160 6.697
10.889 27.232 6.420 2.903 6.834
3.051 4.736 4.434 3.669 0.231
6.989 0.516 5.363 19.670 3.116
3.505 3.062 2.479 6.214 4.621
7.248 19.560 2.558 5.583 0.683
7.946 2.673 7.996 3.906 7.543
11.095 8.143 12.651 7.578 9.836
8.944 7.457 13.562 2.476 12.820
17.999 1.105 11.050 3.278 8.838
3.176 19.541 14.504 14.211 1.616
21.588 4.778 0.808 17.556 8.951
0.531 8.311 2.980 7.696 7.454
11.083 3.672 10.867 3.608 11.645
2.206 1.268 16.692 14.359 5.417
1.390 1.532 16.267 0.822 10.590
1.376 9.122 11.308 12.102 10.560
10.716 5.596 9.378 0.263 24.041
11.793 0.703 7.666 2.391 14.208
12.521 1.811 4.058 18.720 11.203
19.511 6.259 15.363 10.114 8.380
0.766 10.736 4.263 3.826 2.391
11.122 3.908 4.455 0.562 16.744
12.283 16.805 17.660 2.146 4.350
10.997 3.485 9.140 1.319 17.457
0.786 14.317 8.154 14.107 9.459
3.097 28.859 3.168 7.228 7.321
15.893 1.777 6.588 0.378 3.362
6.535 4.073 14.003 5.205 9.184
0.654 1.512 12.360 15.973 17.140
3.295 2.571 9.290 15.645 11.661
8.773 16.036 10.270 0.708 0.103
6.469 4.651 0.056 17.756 10.138
5.403 7.213 9.947 1.398 4.170
6.900 22.357 13.120 7.300 4.656
4.569 16.461 2.409 6.707 0.027
0.454 14.168 17.377 11.807 0.691
0.680 8.849 21.568 17.535 6.744
4.691 0.157 6.171 3.248 6.176
0.578 3.388 20.968 6.319 1.400
10.146 15.042 6.758 11.711 5.679
8.761 3.366 6.979 13.982 0.548
11.958 0.786 13.467 0.564 1.415
1.760 6.547 5.801 14.889 0.487
20.225 0.447 4.355 16.341 3.028
2.745 15.968 6.817 4.570 9.334
6.215 0.314 0.413 2.282 19.745
9.978 6.256 1.287 0.674 5.965
14.029 14.179 11.262 10.603 12.283
8.310 8.204 5.202 18.180 12.024
7.382 8.851 10.304 10.273 1.049
24.254 5.735 1.803 8.526 2.092
19.470 8.718 12.918 9.437 24.872
2.279 10.082 2.589 10.444 17.372
13.159 14.890 1.381 7.242 14.022
24.162 5.851 9.211 9.567 4.595
15.882 6.886 1.708 24.135 13.883
15.391 1.372 4.195 1.357 0.786
4.821 0.144 3.614 4.989 0.190
11.750 5.960 5.204 2.013 1.214
13.266 0.971 7.196 16.923 5.791
5.652 5.430 9.009 2.353 15.013
2.894 26.076 1.840 21.990 13.374
3.983 11.525 0.712 10.445 12.068
6.143 2.744 28.284 1.098 20.456
4.670 6.364 15.359 16.257 7.355
6.431 4.644 16.810 15.249 1.740
11.507 9.028 5.197 4.311 14.282
3.569 4.277 3.781 0.200 4.674
18.025 2.467 6.145 9.300 1.092
10.189 2.533 5.572 3.665 11.333
12.840 6.513 16.103 6.436 3.189
4.000 6.015 23.475 0.561 11.587
6.992 9.068 2.499 13.351 10.521
4.177 11.053 8.454 3.120 15.948
2.455 16.398 15.018 10.613 14.897
5.741 20.328 7.147 1.923 0.742
0.294 8.653 2.961 7.692 5.558
18.263 0.771 6.324 10.674 4.085
11.666 8.772 8.657 11.973 21.921
28.162 29.040 13.225 8.456 9.813
12.582 14.699 2.123 0.408 5.153
11.707 1.137 12.270 7.244 10.192
12.494 2.249 1.565 4.220 9.609
5.136 4.182 6.541 9.258 16.743
11.343 0.900 0.572 12.536 2.119
8.910 5.864 0.254 9.215 6.300
2.529 4.198 16.950 1.763 18.714
4.801 0.575 13.984 3.915 7.373
5.715 23.338 10.702 7.688 15.733
15.713 2.929 19.026 7.611 3.636
7.774 8.481 4.565 2.664 6.907
14.896 14.377 12.623 4.902 5.119
8.247 4.297 1.750 2.664 22.853
11.669 13.963 2.084 12.423 5.167
0.263 5.652 8.536 0.577 1.857
5.508 6.188 12.984 4.311 16.115
13.801 3.044 7.086 5.488 19.736
7.847 3.867 9.498 4.085 0.479
9.575 3.049 2.248 1.218 10.191
8.605 4.705 11.711 9.470 5.842
4.247 8.166 8.769 4.068 10.675
19.433 18.052 10.012 1.889 5.119
20.361 1.923 5.201 8.747 0.642
6.608 9.281 0.220 11.285 0.308
5.886 11.679 11.867 8.337 5.545
7.894 14.423 3.334 5.724 26.766
5.245 8.146 3.225 3.525 1.664
27.037 0.316 5.067 0.320 9.105
15.843 6.963 0.631 12.748 8.998
19.244 23.853 0.551 1.443 27.671
0.918 10.150 5.807 7.804 6.172
5.622 6.529 0.210 1.241 1.592
14.122 11.937 8.674 13.187 8.592
1.528 11.957 13.340 2.637 6.765
7.331 5.083 5.854 3.055 22.195
16.457 21.154 7.578 5.822 16.060
2.449 6.672 9.912 2.068 4.123
3.028 13.385 2.995 3.301 5.607
10.422 2.398 8.617 0.547 15.147
0.843 7.054 8.639 6.695 13.136
14.963 11.305 3.007 1.690 11.713
4.650 1.269 13.719 7.181 9.894
13.219 1.797 3.969 3.012 14.327
4.331 2.433 1.949 3.314 5.749
14.652 2.626 6.325 7.720 15.370
9.004 5.078 17.807 0.091 10.883
10.501 15.313 9.387 6.038 17.261
1.891 10.789 12.262 16.879 1.742
4.756 8.044 5.217 6.133 4.156
27.264 1.256 3.748 1.401 17.149
10.698 3.765 2.696 8.196 0.410
8.251 4.320 0.198 17.287 1.167
13.309 9.318 1.979 0.885 8.439
3.168 3.261 0.317 20.369 5.274
1.290 3.206 3.843 10.882 1.047
20.094 15.245 2.418 6.280 8.262
8.554 1.600 9.645 18.852 10.144
2.787 2.156 8.883 2.581 9.833
7.357 12.010 10.555 5.049 10.045
0.724 1.062 3.830 21.043 19.664
2.384 16.306 23.658 8.591 22.443
20.944 10.763 3.255 18.159 7.450
2.619 7.516 13.487 10.117 10.187
14.184 9.874 4.414 8.863 1.534
7.696 7.460 5.773 5.490 18.113
5.666 4.854 1.349 4.553 9.387
1.999 4.498 23.371 14.552 7.892
8.611 1.187 1.002 12.843 14.343
2.473 17.924 0.264 26.030 13.334
11.220 3.493 7.701 6.675 2.471
6.391 5.197 14.282 8.513 4.441
12.518 7.195 6.591 6.867 0.585
2.029 1.329 2.161 9.261 6.658
3.746 1.404 8.660 9.288 21.976
0.204 13.216 14.347 8.411 6.877
5.263 5.465 6.501 12.012 12.322
8.817 3.721 12.613 16.086 5.584
5.488 7.537 13.461 13.243 15.737
9.718 16.390 4.740 4.868 6.329
4.950 16.053 19.937 0.326 6.273
0.174 7.228 1.762 0.212 10.680
11.788 7.472 5.685 14.802 1.405
12.103 15.182 0.742 2.994 6.702
12.127 0.958 14.837 12.041 0.435
4.743 13.342 2.728 10.368 5.266
10.404 0.430 2.168 11.752 2.157
7.113 6.443 19.549 9.293 0.642
12.894 7.245 12.300 2.741 14.280
7.291 5.776 6.339 12.326 6.350
12.084 10.679 10.333 8.004 14.243
0.812 13.903 4.580 11.662 14.291
8.198 7.913 0.429 4.981 9.588
11.030 17.893 0.920 2.889 5.637
8.593 1.432 7.666 13.414 6.548
5.142 2.777 5.520 14.364 14.018
3.319 33.014 11.479 5.574 7.699
6.154 4.478 4.760 8.668 4.577
4.575 10.346 12.283 5.993 3.479
0.421 1.606 20.446 1.066 5.432
0.761 5.636 14.585 6.519 1.492
3.044 2.172 10.721 5.064 19.494
0.677 6.560 1.552 14.698 6.155
8.377 19.167 4.319 6.250 0.751
16.850 2.515 10.648 11.926 2.621
16.155 0.742 8.427 1.078 9.134
10.254 0.646 1.997 12.070 18.249
12.700 1.117 3.118 9.990 4.993
17.741 0.911 11.739 23.960 3.924
11.131 8.803 4.849 6.086 1.039
5.254 10.252 4.839 2.243 2.757
8.999 6.308 0.629 5.384 7.203
9.030 9.909 16.608 9.682 2.551
1.218 10.722 1.824 4.597 13.961
18.074 4.521 2.849 18.832 8.209
7.291 7.527 0.664 3.640 0.481
5.486 4.212 21.367 4.707 0.696
9.900 20.213 2.418 0.696 3.273
17.161 0.040 13.327 0.940 6.914
2.019 9.649 1.542 13.121 21.049
17.731 9.153 8.857 2.600 10.800
16.606 15.636 9.758 3.855 11.327
3.245 3.972 0.237 2.310 21.179
20.904 11.262 1.585 5.628 31.926
2.153 8.816 1.925 6.074 6.362
4.640 4.786 2.197 2.952 6.231
0.669 18.231 13.745 6.247 6.096
6.768 1.846 5.716 0.819 12.553
10.650 1.075 3.877 2.980 4.591
20.622 6.150 12.126 1.820 3.884
11.870 2.485 0.409 4.547 4.608
1.206 2.471 12.829 5.336 1.299
20.129 15.175 0.382 10.739 10.042
7.574 9.919 4.087 33.837 5.089
4.831 9.454 2.638 4.473 12.056
10.260 1.676 10.457 10.162 9.050
5.349 36.959 14.076 0.871 19.068
11.175 6.808 6.692 4.100 0.876
10.009 2.147 11.581 6.262 8.368
1.373 10.104 5.017 2.765 16.545
2.839 1.188 0.793 22.673 8.926
4.464 19.175 8.031 4.130 6.517
0.197 11.874 3.248 0.029 3.359
8.902 10.616 8.201 3.322 18.620
2.094 15.838 2.872 5.505 18.787
8.112 12.631 7.388 3.958 4.921
6.003 7.920 6.812 4.112 3.473
0.549 9.182 2.384 1.326 22.753
2.972 15.094 9.397 17.008 32.470
2.409 19.915 4.218 5.383 2.326
8.130 19.038 7.244 14.887 14.624
6.516 1.050 15.873 8.110 4.248
1.620 19.125 19.695 10.317 14.728
12.052 1.677 11.076 0.421 3.669
1.831 14.256 16.305 1.345 21.422
7.314 1.680 7.564 9.594 8.804
0.064 0.646 3.462 2.078 1.320
16.871 8.775 5.212 6.420 6.667
9.609 10.603 5.564 6.127 4.666
7.271 1.838 18.622 1.580 14.429
4.059 4.072 18.855 9.999 15.277
4.042 15.678 3.815 1.481 1.010
21.091 6.364 18.086 4.334 1.761
16.098 5.644 0.737 4.412 1.964
0.922 0.553 12.235 15.484 6.079
10.860 9.220 11.419 0.542 9.429
3.126 4.617 6.030 32.996 5.184
7.916 0.674 18.983 3.297 4.767
2.194 16.975 8.016 17.397 7.742
12.967 10.734 11.118 1.207 12.400
7.613 1.985 0.552 6.609 11.869
4.680 3.751 1.872 12.242 9.311
9.127 4.083 6.122 6.194 14.617
3.245 1.052 5.977 6.004 5.991
4.572 4.416 14.886 1.990 15.056
17.955 8.178 6.249 9.690 2.056
17.247 1.970 2.028 20.104 4.180
5.641 7.425 7.151 4.320 6.133
2.578 27.259 2.683 12.106 6.584
0.805 4.339 18.826 1.681 5.018
2.214 17.494 3.908 13.022 11.017
9.822 0.654 13.377 7.643 0.858
3.638 4.782 10.717 0.960 2.910
13.809 9.069 10.071 10.743 15.012
21.064 5.585 13.690 1.050 8.317
7.690 2.162 14.022 7.288 4.013
4.368 14.025 2.781 1.149 2.949
4.499 0.470 2.252 6.626 9.413
6.486 1.288 14.092 8.716 11.107
10.268 15.461 2.126 2.912 14.667
19.514 12.301 0.150 2.695 2.860
5.404 0.712 13.981 0.223 7.771
7.805 5.265 13.623 0.061 10.786
1.095 1.342 5.267 5.049 9.909
9.543 0.175 6.429 3.555 2.364
14.638 6.643 1.680 13.307 7.359
3.614 4.426 2.984 11.078 8.242
17.726 0.324 0.355 11.672 5.013
1.851 1.794 16.859 3.067 9.600
9.098 8.735 2.198 18.382 5.431
18.506 13.769 1.903 0.076 3.165
17.364 8.698 5.318 2.143 2.878
4.893 0.669 9.608 25.729 15.035
5.556 7.363 4.708 0.250 8.875
7.064 0.474 14.072 6.095 11.672
4.368 8.657 24.094 16.175 4.421
7.540 1.297 0.236 7.898 11.151
0.481 9.396 17.058 17.553 1.270
0.157 3.081 5.053 4.209 9.649
8.951 4.904 7.972 5.953 10.576
2.149 9.167 8.026 5.639 8.833
0.828 21.203 13.049 3.548 1.653
15.840 7.237 0.152 2.093 20.837
7.045 16.296 10.415 19.522 5.157
0.460 12.785 7.438 9.775 18.711
2.715 11.099 7.546 17.437 4.722
1.699 15.167 3.075 15.839 12.390
3.959 11.739 7.073 2.268 1.988
4.456 19.328 1.721 3.089 1.050
0.471 2.737 5.977 7.419 2.632
1.123 2.523 5.073 15.992 6.223
0.491 4.879 1.696 18.089 2.303
13.866 12.423 13.780 18.532 5.877
11.441 15.293 26.297 4.143 8.101
3.493 6.727 15.954 16.878 2.112
22.939 11.269 5.907 0.660 9.405
1.272 2.184 1.319 4.064 0.731
7.691 1.537 7.057 21.373 19.210
12.783 0.690 16.455 6.468 2.550
0.119 3.028 1.615 5.593 4.349
3.321 11.622 8.931 15.564 0.931
22.282 9.246 21.924 14.909 2.883
7.755 6.987 12.040 1.822 13.368
2.973 7.280 1.971 0.248 18.440
1.409 10.501 2.593 1.849 0.368
2.820 1.044 7.009 4.684 4.873
8.424 6.840 6.780 14.052 0.266
3.373 15.739 11.289 7.803 7.647
6.039 1.087 12.154 19.277 5.709
24.447 9.102 6.641 1.853 13.036
4.777 5.569 3.265 1.688 1.608
4.064 2.911 5.960 6.285 30.618
3.772 5.235 4.699 19.952 15.411
0.807 5.206 1.546 14.678 5.964
13.041 3.672 3.684 4.881 2.442
12.650 4.332 3.706 11.278 8.881
10.838 7.481 4.752 3.513 15.621
7.016 10.001 2.218 10.589 4.812
0.257 13.469 3.396 2.908 10.635
10.422 18.214 15.294 5.709 13.490
8.089 0.063 2.676 7.441 0.141
2.757 2.212 19.716 0.218 10.611
24.715 18.840 8.827 0.390 10.267
3.549 11.154 1.689 0.131 18.890
6.837 10.836 8.174 20.790 10.585
7.466 6.987 11.117 1.214 0.161
25.109 15.024 15.715 12.205 1.572
14.874 12.012 1.586 5.560 10.952
5.078 6.635 19.835 10.840 22.130
2.488 10.894 12.828 19.929 25.614
1.222 0.550 7.430 8.169 4.553
1.286 4.466 14.210 2.883 1.845
14.016 2.432 6.045 11.336 5.560
11.160 11.347 12.369 21.834 14.220
16.886 7.090 12.836 5.136 7.632
9.717 18.770 22.844 5.689 7.679
1.520 10.432 4.057 9.240 14.521
9.779 3.938 4.438 1.658 0.520
16.676 2.402 2.104 2.437 2.854
7.018 0.105 9.653 12.205 1.754
9.820 1.172 6.140 9.545 6.971
2.583 8.206 13.297 13.833 13.107
1.815 4.172 5.167 11.776 3.878
5.474 1.721 1.107 6.496 14.464
4.702 11.699 2.467 1.716 6.254
0.024 4.826 12.276 16.466 0.455
0.858 2.360 3.823 4.090 3.710
11.183 5.550 0.786 10.259 4.742
0.561 5.622 9.167 0.850 5.443
10.059 7.400 0.368 5.424 1.612
2.977 5.568 6.870 5.972 13.951
9.302 1.884 11.072 3.125 4.375
7.768 9.339 2.443 9.848 8.846
1.989 4.045 0.169 9.059 10.542
3.368 3.125 4.074 3.931 13.346
9.501 6.042 8.718 4.894 7.745
21.683 16.675 5.258 7.309 4.715
6.007 11.568 5.257 9.309 1.177
28.747 11.641 3.210 17.378 5.356
11.987 8.382 22.346 3.784 2.073
7.095 7.180 22.704 18.636 19.926
8.391 4.506 0.394 13.773 2.814
7.048 4.288 1.418 16.655 5.355
4.146 11.734 3.141 7.675 7.247
6.606 5.968 7.181 8.480 6.126
4.337 6.846 5.643 5.818 2.706
9.495 0.428 18.339 19.166 2.484
7.551 8.516 1.260 19.080 16.159
0.356 12.877 9.194 0.009 3.060
1.234 8.175 13.401 9.048 10.760
1.536 5.283 4.222 7.052 0.657
0.406 7.490 8.398 8.982 6.111
30.652 8.491 11.817 5.857 3.674
1.493 10.100 7.470 14.743 1.845
3.412 2.037 5.867 16.795 23.982
20.020 14.579 3.788 1.325 1.047
0.530 7.399 0.592 1.309 10.491
1.098 0.183 11.356 0.576 4.732
8.149 12.293 3.828 8.899 11.971
20.340 8.200 1.931 1.872 0.178
9.559 8.268 2.335 1.292 17.395
6.586 1.748 12.493 0.104 6.773
4.657 3.383 6.356 2.911 0.707
10.478 16.411 9.686 5.850 0.729
1.617 9.227 24.909 5.050 15.490
3.792 7.196 1.865 5.014 5.426
3.387 10.211 13.739 4.680 13.878
6.997 15.378 12.355 4.054 2.136
0.349 3.585 3.645 13.443 1.650
3.095 2.299 9.472 3.820 13.030
2.472 0.819 2.055 13.051 9.978
3.028 11.117 17.713 9.278 7.359
4.289 1.245 7.779 4.326 3.422
18.647 2.309 1.457 2.757 14.721
15.225 5.657 2.751 5.160 8.595
9.979 8.890 4.044 11.908 3.808
1.288 6.857 0.525 20.428 12.543
21.485 13.430 11.247 6.395 6.994
1.153 2.255 15.626 10.197 4.137
2.848 7.600 13.128 19.198 14.783
11.143 4.066 10.724 11.321 11.631
7.493 14.226 0.046 4.992 21.147
2.376 3.669 2.910 18.356 11.440
3.019 1.577 6.263 8.780 0.134
12.419 5.485 0.127 4.135 7.561
4.831 4.081 11.098 7.427 7.475
0.021 28.223 11.738 0.621 8.678
7.727 10.612 15.641 2.990 10.523
18.068 9.232 2.179 4.921 1.564
10.006 4.853 7.121 25.487 1.278
5.589 9.715 11.706 5.448 0.718
20.570 7.189 3.759 7.631 7.204
2.019 12.177 6.727 20.624 10.650
0.914 4.941 0.892 17.837 1.821
11.510 0.444 3.032 2.453 17.806
8.122 3.919 13.834 0.549 0.675
2.965 8.331 8.373 9.161 8.210
12.395 5.012 9.761 7.905 3.432
1.171 12.287 20.946 4.238 0.261
2.678 8.423 8.925 9.018 3.152
8.615 4.846 7.172 15.610 1.241
5.190 14.897 9.632 5.671 1.786
7.300 2.263 11.626 4.236 3.095
13.807 7.312 5.793 19.544 8.058
2.949 7.519 12.565 4.922 1.971
9.235 2.367 7.090 15.462 15.910
4.650 8.013 8.809 5.033 1.790
1.919 5.160 16.808 15.343 23.916
2.513 9.603 5.561 3.208 16.347
22.659 1.607 7.882 1.909 19.276
18.785 3.143 8.546 9.848 2.818
1.389 5.719 7.879 5.966 8.113
8.919 0.979 9.878 3.693 5.914
1.904 7.201 0.183 6.204 3.689
10.541 11.311 6.761 11.352 8.356
3.831 0.667 5.864 30.796 4.575
3.756 3.126 11.188 3.094 22.276
1.702 16.603 0.358 2.892 3.877
4.787 12.615 7.340 2.870 1.010
13.843 17.689 10.818 4.378 9.224
11.131 0.264 10.035 18.220 1.050
5.112 16.793 7.454 6.543 9.847
16.785 3.653 7.935 8.996 10.427
2.983 4.577 1.720 14.298 9.281
8.203 14.690 7.880 10.105 5.045
1.733 6.660 7.174 14.093 4.368
4.849 6.358 1.811 0.464 14.040
4.458 5.948 16.692 9.949 4.313
8.217 11.477 11.953 6.859 3.163
1.141 28.598 1.277 11.763 9.766
14.275 16.532 8.649 24.364 17.555
9.264 3.983 4.535 3.802 2.868
11.456 4.598 2.700 0.252 0.708
25.522 5.776 25.919 5.363 23.097
7.006 5.795 11.701 10.949 10.914
11.536 9.384 7.153 4.609 11.675
2.975 3.968 18.893 17.352 6.545
8.621 14.081 0.121 0.004 4.789
24.104 5.679 12.098 18.237 3.045
3.605 5.547 8.128 9.980 9.622
8.133 1.755 1.176 5.273 6.765
3.219 0.390 1.386 8.252 4.770
9.151 10.038 9.009 2.029 9.074
6.699 8.287 8.238 23.494 2.532
25.188 0.388 2.437 22.060 9.070
18.762 12.071 20.560 1.497 3.430
3.006 13.505 10.723 3.197 13.115
13.550 6.395 24.028 1.098 2.249
1.436 9.730 0.941 12.079 1.808
2.744 8.663 3.820 0.265 6.756
11.017 6.903 15.735 9.746 19.095
15.709 8.738 5.139 6.567 2.303
3.147 0.178 15.775 13.090 0.441
9.110 6.573 5.644 10.226 1.746
1.581 4.658 5.235 14.995 1.795
15.442 9.099 18.833 2.992 13.674
7.809 5.607 2.140 7.480 7.437
4.557 2.996 7.737 8.134 4.784
9.513 16.257 13.660 0.046 5.344
3.262 10.614 1.691 1.881 1.326
24.255 2.133 17.564 0.081 12.656
0.675 14.862 5.881 2.361 9.543
6.779 11.793 7.423 2.966 8.928
9.220 7.512 18.711 0.196 0.658
0.065 0.066 4.025 3.537 17.431
2.085 2.171 3.713 1.904 1.550
15.075 13.353 20.030 9.353 18.815
10.466 3.472 9.769 6.901 10.753
1.545 7.488 9.347 2.635 8.884
4.950 0.954 5.152 4.277 7.864
14.549 12.932 10.590 7.978 12.512
12.727 2.953 12.688 13.104 12.493
13.775 10.477 2.499 21.205 0.285
11.467 9.529 12.484 5.833 17.713
10.780 10.220 4.642 3.656 8.690
19.424 12.853 18.609 3.008 20.885
12.853 1.715 5.588 10.151 19.706
2.995 7.381 10.662 0.550 4.494
16.098 0.215 17.979 17.259 21.634
3.308 3.268 4.026 18.686 4.572
6.139 22.254 0.203 12.409 0.340
5.117 3.316 0.508 19.395 11.574
1.763 12.824 27.492 9.020 14.169
18.294 8.900 0.357 13.520 2.804
9.480 15.534 14.251 7.881 1.661
16.917 0.580 3.838 9.261 12.926
2.415 11.402 0.285 12.203 8.348
3.782 3.478 16.910 3.426 12.536
13.325 3.594 13.308 3.640 8.345
1.424 1.327 9.967 0.108 1.899
4.189 15.904 2.084 1.805 1.567
19.569 1.216 0.756 0.018 15.938
8.308 3.137 15.612 14.229 10.983
2.889 7.700 13.141 4.369 5.317
3.082 5.525 7.820 5.757 3.669
13.628 8.120 2.708 1.487 16.285
23.878 11.660 1.572 4.364 14.527
4.183 21.395 4.390 1.610 15.520
8.632 11.470 9.072 0.242 5.981
16.227 7.195 1.631 9.640 1.582
11.021 6.785 19.336 0.674 1.484
12.611 1.125 14.053 6.582 14.853
4.822 8.365 16.737 16.740 17.699
0.123 12.345 11.603 9.398 16.316
10.401 4.147 15.092 3.809 2.096
0.672 1.546 0.110 0.303 14.086
4.416 0.375 0.420 10.968 0.265
1.321 2.355 9.973 0.191 0.719
2.440 11.561 8.674 10.740 8.807
8.264 0.411 4.650 5.154 12.059
11.419 14.432 8.204 11.879 0.051
6.675 1.365 5.808 7.445 10.480
18.717 3.675 4.918 3.216 2.840
27.607 8.410 1.336 13.548 13.232
11.000 0.016 5.930 9.686 14.251
16.523 4.630 13.889 3.848 8.246
4.687 18.417 4.827 11.411 22.252
2.475 13.123 7.528 18.411 10.672
8.524 4.129 14.884 6.228 10.168
11.269 21.060 2.076 4.007 26.361
7.042 4.059 11.543 6.623 12.245
0.251 2.076 18.967 13.692 7.117
1.902 2.572 9.221 17.059 8.512
3.449 1.593 5.907 16.546 8.529
15.727 19.153 14.881 6.187 0.061
8.467 6.443 2.110 3.144 12.942
5.566 2.329 2.717 3.162 5.396
11.163 13.726 10.013 13.538 0.022
11.905 3.191 5.718 6.504 3.470
7.636 9.386 4.219 3.073 6.523
15.232 15.694 14.055 7.956 11.398
8.397 16.675 7.145 14.304 3.679
4.220 1.108 7.178 8.958 5.824
5.183 10.539 6.654 8.455 1.748
5.658 5.748 12.026 8.765 7.213
12.130 3.730 1.156 11.333 4.049
9.268 15.179 4.085 5.755 6.463
6.993 2.973 12.232 8.426 14.299
5.185 9.559 6.564 18.114 2.492
0.522 4.268 15.891 3.174 8.637
7.932 3.776 5.344 11.591 7.292
7.283 3.971 4.858 4.550 0.731
8.348 11.251 0.088 24.148 1.646
18.854 0.054 0.753 3.500 11.518
2.118 6.199 3.046 9.082 6.268
7.127 7.865 6.286 6.690 1.417
2.195 1.117 1.360 19.722 6.263
4.489 2.954 4.204 16.123 6.011
0.276 5.477 4.179 21.461 33.106
2.975 0.864 5.091 10.542 3.447
14.097 5.599 2.307 3.747 17.312
19.140 27.458 4.417 3.693 12.917
16.428 12.007 5.615 5.605 2.509
10.384 3.356 14.098 14.667 2.314
6.295 17.877 3.023 6.125 3.030
13.583 18.147 3.829 3.345 6.938
4.418 0.586 0.810 9.803 11.734
9.699 5.354 2.777 5.562 14.336
4.866 1.122 1.116 14.977 0.767
2.852 4.572 12.326 22.067 15.582
0.507 11.453 14.826 12.337 17.777
8.997 6.038 7.211 4.781 2.971
1.746 4.864 2.097 10.430 5.164
2.591 9.708 11.459 5.961 13.823
2.078 13.270 8.313 4.953 20.358
10.459 10.805 0.888 2.578 14.482
2.220 5.909 4.876 2.862 1.190
17.825 12.199 0.965 1.204 16.937
0.859 2.980 16.166 4.739 7.436
0.694 9.975 7.458 20.155 0.309
3.827 11.270 2.069 6.275 6.360
4.968 13.288 8.617 8.608 7.855
6.887 11.282 2.721 0.141 15.672
5.553 8.748 7.428 6.372 3.507
13.365 0.690 1.661 2.538 2.655
2.215 21.211 2.736 2.065 15.115
11.209 21.808 4.740 13.362 9.102
7.739 0.480 10.409 5.151 2.481
8.908 1.243 5.540 12.738 8.749
5.350 7.825 9.019 11.876 12.011
2.267 7.150 4.930 2.601 2.478
19.428 7.215 8.232 16.044 7.948
14.270 13.175 7.174 0.769 15.242
7.369 3.340 12.518 1.869 4.207
12.764 15.258 7.871 28.321 7.774
3.940 3.603 5.076 1.336 9.351
26.124 8.754 8.978 10.718 9.765
0.564 7.386 6.684 10.040 4.237
7.366 10.585 1.292 38.266 2.537
1.301 1.395 1.594 4.659 2.307
5.441 3.912 5.650 18.694 10.061
2.463 15.507 0.934 16.925 14.009
7.215 23.626 3.570 1.711 3.037
0.411 25.741 2.244 15.526 2.148
14.184 11.216 6.513 12.784 5.417
3.228 1.142 2.708 0.726 4.387
3.582 5.741 2.714 2.732 18.127
9.717 2.597 3.576 15.091 1.083
5.258 17.227 1.674 4.288 17.922
11.692 1.360 21.246 12.213 3.456
1.608 5.788 17.853 0.073 4.187
4.719 8.473 2.771 1.403 7.197
11.135 2.340 10.719 2.175 13.033
13.099 5.614 8.462 3.119 15.580
13.900 15.361 5.480 23.486 7.266
0.286 11.731 2.909 16.096 0.333
10.497 5.995 7.060 11.081 11.233
6.027 24.309 15.558 1.356 5.882
0.626 9.592 0.652 16.225 8.785
8.147 3.352 5.867 5.437 9.715
8.283 4.839 8.430 14.610 9.398
4.754 5.542 4.787 8.809 10.855
1.695 10.086 5.720 9.195 22.845
20.266 0.631 14.691 3.220 9.743
2.623 5.008 19.607 12.038 4.471
8.699 7.270 2.044 10.933 12.582
2.856 12.987 5.950 10.616 0.699
5.068 6.736 16.637 1.588 1.982
6.124 0.030 5.358 5.781 14.938
6.296 3.046 9.700 8.332 2.800
4.302 4.206 7.304 15.025 0.364
11.253 0.146 6.380 3.984 1.650
11.769 13.138 18.939 3.738 4.934
1.177 6.774 28.775 6.568 1.138
16.734 1.221 3.526 10.098 0.385
5.942 16.487 1.276 6.831 3.223
3.375 13.452 11.894 10.902 7.690
14.745 0.245 3.046 13.516 14.123
0.052 4.559 15.001 6.075 12.276
15.889 12.818 0.255 0.212 11.647
3.892 2.030 3.701 26.193 13.082
18.099 13.828 3.584 5.893 19.968
4.597 5.888 6.559 3.349 5.736
2.353 11.641 4.292 5.245 8.429
9.204 8.040 9.833 1.058 1.239
4.534 0.191 5.760 14.115 12.581
0.994 0.954 5.827 17.411 11.419
17.602 16.236 9.239 3.848 2.961
9.512 10.115 15.252 5.056 16.002
11.098 16.378 5.765 3.071 4.771
9.683 10.146 5.398 4.678 2.567
3.001 0.802 20.489 7.139 8.419
1.555 5.334 13.899 15.862 9.980
7.488 1.205 3.588 9.763 9.171
